identifier, formula, density, mass
MULXOI,C23 H10 O10 Zn2,0.8404042329588066,577.0804800000001,4.0
MUMLIR,C28 H18 N12 O8 Zn3,1.2805076858403637,846.659334,4.0
MUNDEG,C84 H66 Cu14 I8 N8 O30,0.8970111835427467,3572.3417999999997,4.428571428571429
MUNDOQ,C78 H56 Cu14 I8 N6 O31,0.8776171133238602,3478.183949,4.428571428571429
MUQMOD,C40 H25 Co6 F5 O26,1.415515463158354,1370.203834815,5.333333333333333
MUQSAU,C28 H20 N2 O10 Zn2,1.259041166427654,675.226996,5.0
MUSVAA,C24 H12 N6 O10 Zn2,0.7502440641005045,675.14732,4.0
MUSVEE,C22 H12 N5 O7 Zn2,0.46444281706550505,589.1209220000001,4.0
MUTDEM,C9 H12 Fe1 N7 O3,1.160654131012074,322.082088,6.0
MUWQEB,C18 H6 Cl1 Fe4 N24 O4,0.21940061299553956,881.2323579999999,6.0
MUYDUH,C18 H12 N2 O5 Zn1,1.0310258905799623,401.679043,5.0
MUYVIO,C60 H28 O24 Zn4,1.2684174836539577,1394.372468,4.0
MUZKEZ,C139 H85 Al6 Cl1 O32,0.3485622306387159,2464.490936,6.0
MUZVUA,C80 H66 Cd4 N6 O18,1.1422570878694451,1849.068814,6.0
NACYAU,C85 H53 N7 O15 Zn4,0.6110251292829687,1673.891769,4.5
NADBAZ,C128 H84 Co4 N12 O18,1.2610785120536805,2313.844266,5.5
NADZID,C9 H5 O7 Y1,1.6629335010136193,314.03804,7.0
NAFRAR03,C16 H6 Cd1 N2 O12,1.0731944991439029,530.639752,8.0
NAFSOF,C40 H26 Cu2 O10,0.45864439557741404,793.7221159999999,5.0
NAGKEO,C32 H12 Br4 O16 Zn3,1.2028556716017378,1168.183452,4.666666666666667
NAHDIM,C182 H178 N1 O40 Zn4,0.9125705230680057,3280.871081,4.0
NAHFIO,C30 H40 B2 Co2 N16 O8,1.1980915166718724,892.230716,6.0
NAJSUP,C19 H13 Eu1 O8,1.2591537340015586,521.266533,9.0
NAJTEA,C19 H13 Ho1 O8,1.3144947413094357,534.232863,9.0
NALVUV,C42 H28 O18 P2 Zn5,1.3880961872949347,1209.5102419959999,5.2
NAPFUG01,C42 H24 N2 O13 Zn4,0.5988886550266233,1026.1673349999999,4.0
NAPJIB,C126 H134 Br3 Cu3 N7 O15 Zn4,0.8873481340963998,2678.3238300000003,3.4285714285714284
NAPJUN,C123 H126 Au3 Cl3 N7 O16 Zn4,0.9504593830625413,2917.137394,3.4285714285714284
NARPOO,C24 H4 F12 O14 Pr2,2.0068447402144516,1026.077351956,9.0
NARTIL,C30 H22 Co1 N6 O4,1.1460876999157834,589.467934,6.0
NASDIW,C14 H2 Co2 Na2 O16,1.5209489728314078,590.00264856,6.0
NATHUO,C50 H26 F18 N1 O12 Zn2,1.115546423539919,1305.474285934,4.0
NATKAX,C40 H24 Cu1 F6 N4 Si1,0.7653390971599695,766.268914978,6.0
NATKIF,C61 H40 Cu2 N12 O10,0.35589782405642967,1228.139266,6.0
NATKOL,C61 H40 Cu2 N12 O10,0.7168634790869641,1228.139266,6.0
NAWDUN,C81 H81 Cu4 N1 O20,0.9151339970056649,1642.691964,6.0
NAYZUK,C24 H14 In2 O10,1.3353831313405562,691.9989840000001,6.0
NEBGAG,C42 H36 N2 Ni4 O19,0.9147764675275628,1107.512657,6.5
NEFGUD,C27 H27 Cu4 I4 N5 O11 Zn2,1.4467084645422592,1490.093237,4.5
NEFTOJ,C10 H5 Cu1 N3 O4,1.0944603513316307,294.710834,5.0
NEGQIC,C78 H66 Co3 N4 O16,1.004969273593215,1492.1787,6.0
NEGZUW,C18 H46 N20 O40 V10 Zn6,1.797857779404537,2084.3638659999997,5.625
NEHRUQ,C22 H24 Cu2 N2 O8,1.3758871713226244,571.52751,6.0
NEHZUY,C18 H10 Cu5 O16,0.5840680029155346,799.99321,4.0
NEJKOG,C9 H4 N4 O2 Zn1,1.4746969506023424,265.534046,4.0
NENFEU,C27 H17 Ho1 O7,0.8684299333083635,618.351142,7.0
NENMOL,C54 H43 Cd2 Dy1 N6 O16,1.6280369232431682,1419.280121,7.0
NERSUA,C34 H44 Cu3 N6 O12 P4,0.9849717914021467,1043.2806899920001,4.0
NETTOY,C15 H15 In3 Mn1 N6 O18,0.8006584814177926,966.701767,6.0
NETTUE,C15 H15 In3 N6 O18 Zn1,0.8290249508970301,977.1437229999999,6.0
NETVAM,C15 H15 Co1 In3 N6 O18,0.8296142399089337,970.696917,6.0
NETVEQ,C15 H15 In3 Mg1 N6 O18,0.7781160463322945,936.068823,6.0
NEVVIU,C14 H8 Co3 N2 O10,1.4568081744526074,541.020926,6.0
NEXXEV,C48 H41 Li4 N5 O16,1.2174008539528711,971.625096,4.5
NEYBEZ,C12 H6 Co2 N2 O4 S2,1.5372628605584253,424.18354,5.0
NEZPOA,C51 H35 N5 O11 Ru3,0.9125530920721493,1197.062645,5.0
NIBHOW,C48 H30 Cu3 N6 O15,0.2937469255085972,1121.4230430000002,6.0
NIBHUC,C216 H120 Cu12 N56 O60,0.46878444158841037,5222.164428,6.0
NIBJAK,C108 H60 Cu6 N28 O30,0.23307884458581865,2611.082214,6.0
NIBXUT,C8 H27 Gd3 O32 P4,2.2020395183146984,1230.926334992,8.666666666666666
NIFNUO,C8 H10 N4 Zn1,0.9928676331866989,227.57214199999999,4.0
NIFPAW,C8 H10 N4 Zn1,0.8956234608068241,227.57214199999999,4.0
NIFPIE,C8 H10 N4 Zn1,0.9079236123317851,227.57214199999999,4.0
NIFPUQ,C8 H10 N4 Zn1,0.9120950646726936,227.57214199999999,4.0
NIFQAX,C8 H10 N4 Zn1,0.9114220737171613,227.57214199999999,4.0
NIFQEB,C8 H10 N4 Zn1,0.9179069968538901,227.57214199999999,4.0
NIFQIF,C8 H10 N4 Zn1,0.9274797005417881,227.57214199999999,4.0
NIFQOL,C8 H10 N4 Zn1,0.9408022648947797,227.57214199999999,4.0
NIFRAY,C8 H10 N4 Zn1,0.9903765043676173,227.57214199999999,4.0
NIFRIG,C8 H10 N4 Zn1,0.9073183971896199,227.57214199999999,4.0
NIFSAZ,C8 H10 N4 Zn1,0.9240456640164929,227.57214199999999,4.0
NIFSIH,C8 H10 N4 Zn1,0.9484116500186134,227.57214199999999,4.0
NIGDIS,C78 H36 Cu6 O30,0.6570590869180751,1834.381746,5.0
NIGPAW,C216 H120 Co12 O51,0.8356790814789613,4238.440743,5.0
NIHGAP,C40 H29 N1 O16 Zr3,0.676469969829139,1053.329072,8.0
NIKJUN,C150 H96 Cu3 Dy4 N14 O30,1.4737104453603902,3415.087328,6.0
NIMPEG,C47 H40 Cu2 O12,0.7653434439707738,923.9072799999999,5.0
NIMPOQ,C90 H72 Cu4 O24,0.5819512513490696,1791.708072,5.0
NIMROT,C60 H36 Cd2 Fe2 N4 O15,1.3416087502418992,1389.466163,5.75
NINVAI,C36 H24 Fe6 O30,0.8942278349801827,1271.6293739999999,5.0
NIRPIQ,C16 H8 Al2 O10,1.0604306687099936,414.192495,6.0
NIWYAV,C18 H12 O16 Zn3,1.1843240258404135,680.419092,5.333333333333333
NIWYEZ,C54 H24 O41 Zn9,0.9751117257340579,1917.166149,4.333333333333333
NIYZIG,C21 H15 O9 P1 Zn2,0.9879740546000368,573.073061998,5.5
NIZNOC,C204 H130 N8 O44 Y6,0.5347819599984743,3930.6857739999996,8.0
NOBXIO,C96 H55 Co6 N24 O25,0.9963133802229668,2298.212956,6.0
NODTEH,C24 H12 O13 Zn4,0.6128798967827216,769.865317,4.0
NODTIL,C24 H12 O13 Zn4,0.6154773210164061,769.865317,4.0
NODTOR,C24 H12 O13 Zn4,0.6048518357605001,769.865317,4.0
NOFMIG01,C23 H16 Cd1 O8,1.615500696446239,532.783316,6.0
NOMDIF,C21 H10 In1 N1 O8,0.841139242704345,519.1248929999999,8.0
NOMDUR,C21 H10 In1 N1 O8,0.8425596564883633,519.1248929999999,8.0
NOMQAJ,C19 H11 N1 O4 Zn1,1.2828170395536902,382.675734,5.0
NOMQIS,C12 H11 Cu3 Li1 N6 O9,1.0998148079928154,580.8290939999999,2.4603174603174605
NOMSUG,C14 H21 Cu3 N7 O10,1.2455633455930466,637.9960920000001,5.333333333333333
NOPJOT,C36 H30 Mn3 N2 O17,1.2158745673900524,927.442293,6.333333333333333
NOQKOV,C74 H56 Co3 N12 O11,1.3230393188553156,1466.112929,6.0
NOQKUB,C93 H61 Co3 N12 O8,1.1759831009864095,1651.358479,6.0
NOWPAT,C22 H18 Cd1 N4 O4,1.195240331263606,514.81765,6.0
NOWPEX01,C22 H18 Cd1 N4 O4,1.197165402021725,514.81765,6.0
NOWPEX02,C22 H18 Cd1 N4 O4,1.1949730828706295,514.81765,6.0
NOWQOI,C52 H41 Cu2 N1 O14,0.7526218409496178,1030.974434,6.0
NOWZUX,C13 H8 Cu2 N5 O5,1.2801630757447418,441.325688,5.0
NOXPUO,C12 H10 N4 O4 Zn1,1.0476402703298964,339.61272199999996,4.0
NUDYET,C53 H36 Cd2 N4 O16 S2,1.1760018792271032,1273.829988,7.0
NUFBEX,C48 H24 O28 Zn5,1.2993916953260074,1375.5894440000002,4.4
NUFBUN,C32 H28 N2 O20 Zn4,1.3097874740409705,1022.087534,5.5
NUFCAU,C38 H44 N4 O18 Zn4,1.2468632072778554,1106.293626,4.5
NUFDIE,C52 H26 Cd3 N2 O24,0.8940911166771963,1400.0060720000001,7.666666666666667
NUHNAI,C80 H52 N16 O18 Zn4,1.3191039445161368,1786.8886699999998,4.5
NUMSEW,C42 H14 F12 O13 Tb2,1.2126115105054591,1272.386056956,8.5
NUVXOT,C12 H12 N6 O9 Zn3,0.9593917724218938,580.3990349999999,5.0
NUVYEK,C48 H24 O13 Zn4,0.46380853048075255,1070.218369,4.0
NUVYIO,C108 H48 O26 Zn8,0.6912465398788437,2284.565618,4.0
NUWWIO,C40 H24 Cd1 N4 O8,1.0694052547035067,801.056236,8.0
OBAHAD,C22 H13 N3 O4 Zn1,0.9436043634731289,448.737242,5.0
OBAHEH,C22 H13 N3 O4 Zn1,0.9770818835987817,448.737242,5.0
OBIYAC,C28 H13 N1 O8 Tb1,1.431167808500715,650.331246,8.0
OBOGUK,C23 H16 O16 Zn3,0.8352030449604474,744.504556,4.666666666666667
OBOYEN,C19 H13 N3 O13 Zn1,0.9138727103938158,556.699667,4.0
OBOYIR,C24 H18 N2 O12 S3 Zn2,1.0375934617633258,753.3613640000001,4.0
OBUSAJ,C24 H14 Co2 N12 O9,1.4546574758814508,732.310403,6.0
OCIZIL,C64 H44 N8 O10 Zn2,1.3386236478088052,1215.844438,4.0
OCUCOI01,C8 H2 Dy2 O16,1.877269113270731,679.092282,8.0
OCUCOI,C8 H2 Dy2 O16,1.9280199953220933,679.092282,8.0
OCUDAV01,C8 H2 Ho2 O16,1.9580684715613534,683.952942,8.0
OCUDAV,C8 H2 Ho2 O16,1.9284213716225502,683.952942,8.0
OCUDID01,C8 H2 Er2 O16,1.9374989572352193,688.610282,8.0
OCUDID,C8 H2 Er2 O16,1.9447933454503687,688.610282,8.0
OCUVUH,C72 H60 Co3 N12 O14,1.222038129407962,1494.121428,4.666666666666667
ODAXEA,C34 H20 In2 O10,1.058737328051475,818.1540299999999,6.0
ODIXEG,C28 H20 O10 Si1 Zn2,0.5833194115597387,675.29909,5.0
ODODIW,C72 H66 N4 O22 Si2 Zn5,1.207475138344078,1722.3821079999998,4.4
ODOFOF,C66 H42 Cd3 N6 O16,1.4865819086310414,1512.31506,6.666666666666667
OFAMOA,C34 H20 Co2 N2 O8,1.0417205537369316,702.3990140000001,5.0
OFAVOJ,C24 H23 Mo12 N8 O40 P1 Zn4,1.8253728179046753,2507.363988998,5.428571428571429
OFECUA,C26 H30 Cu2 N4 O8,1.2815133732971304,653.631522,6.0
OFOCUI,C32 H20 Cu4 N4 O20,0.8483481726597875,1034.701412,5.0
OFOSIO,C42 H28 N6 O10 Zn2,0.8456564632242229,907.4676959999999,5.0
OFUTUH,C40 H18 Ni4 O20,1.2068748169779897,1053.334238,7.5
OFUYUL,C16 H10 O11 Zn2,1.1296125905947445,509.00470499999994,4.0
OGOWAJ,C44 H34 N2 O9 Zn2,0.9282521660029396,865.5106049999999,5.0
OGUMAH,C48 H30 Fe4 N12 O24,0.44984582118468786,1382.199906,6.0
OGUMEL,C48 H30 Fe4 N12 O24,0.4504342668180625,1382.199906,6.0
OGURAK,C32 H24 Cl1 Cu4 N16 O12,1.0359648668542885,1114.271272,6.0
OGUTOC,C14 H12 Cd2 N9 O8,1.341667891669536,659.1292189999999,7.0
OHAGAH,C14 H9 Cu1 N1 O5,0.9486939013815456,334.77155700000003,6.0
OHAGOV,C10 H5 Cu1 N3 O4,1.1047634046543495,294.710834,6.0
OHUKIM,C108 H72 Be12 O36,0.42331590399280344,2053.8564492,4.0
OJAXOP,C32 H20 Mn2 N4 Ni1 O13,1.2732009755111302,837.091065,4.666666666666667
OJAXUV,C32 H22 N4 Ni1 O14 Zn2,1.376584768306271,875.990264,4.666666666666667
OJAYAC,C32 H22 Cd2 N4 Ni1 O14,1.472141788448774,970.058264,5.333333333333333
OJEPAW,C21 H9 N6 O12 Zn3,0.9470162124998444,733.4700869999999,4.0
OJEVIK,C13 H5 N2 O8 Zn2,0.5352647399630811,447.94797099999994,4.0
OKEHOE,C52 H24 O20 Zn4,0.5854512265003334,1230.257164,4.0
OKIZOZ,C38 H30 Co2 N4 O10,1.1184679297600266,820.5336,6.0
OKOJAC,C60 H44 Cd3 N14 O14,0.6510036322807399,1522.321316,6.666666666666667
OKOSUE,C38 H24 Cd3 O15,0.9940424142871213,1057.831779,6.666666666666667
OKUJUB,C210 H272 B6 N25 O45 Zn10,0.39133014943471145,4585.222152,5.4
OKUKAI,C114 H60 B6 Br9 Co6 N18 O40 Zn4,0.6445259422929497,3720.9143379999996,5.2
OKUKOW,C121 H83 B4 Br4 N13 O34 S2 Zn8,0.7931819726712963,3213.053152,5.25
OKUWUN,C12 H12 As2 O14 Pb3 S2,2.6053870011636557,1215.7886319999998,4.666666666666667
OLEZUD,C56 H28 Co1 La2 N2 O22,1.1887753848248495,1417.5682379999998,6.666666666666667
OLICET,C108 H48 Cl3 Fe12 N72 O12,0.8573029413166411,3322.515264,6.0
OLUCAC,C92 H66 I12 N24 O6 Zn6,1.8752521516513057,3518.803128,4.0
OLUHAG,C10 H5 Cu1 N3 O4,1.103858348652488,294.710834,6.0
OMIMUU,C84 H56 N6 O10 Zn2,0.9028082323616161,1440.141124,7.0
OMIPEH,C54 H42 Cu12 N24 O78 P4 W12,0.8105703700973684,5367.5549919919995,5.578947368421052
OMITUB,C54 H54 Cu12 Mo12 N24 O84 Si1,1.2940315265849385,4325.157166,5.735632183908046
OMOPUE,C108 H48 N24 O51 Tb6,1.077911895225797,3451.223715,8.0
OMOVIX,C48 H24 N18 O24 S6 Zn8,0.7655389397232089,1952.241278,5.25
OMUKUE,C72 H42 N20 O24 S3 Zn8,0.6589273359197124,2190.4609819999996,5.0
OMUSAS,C60 H60 O13 Zn4,0.3634939155457646,1250.6331249999998,4.0
ONIRIP,C54 H35 Cd2 I7 N6 Na1 O9,1.0358211509425832,2048.04181728,5.2
ONIXOZ,C120 H48 Cu12 O48,0.9097005011461131,3020.193408,4.0
ONUCIL,C96 H66 O32 Zn8,0.6226046195054393,2254.576106,4.0
OPAWOT,C102 H64 N8 O18 Zn4,0.3682163682372073,1951.166618,5.0
OPEGUM,C4 In1 O8,1.3243090338481336,290.8562,8.0
OPIXUI,C16 H13 Cu2 N1 O10,1.0722631831838676,506.3678259999999,5.0
OPULUJ,C44 H30 In1 O12,0.727859843196631,865.52165,8.0
OPUMAQ,C57 H36 In1 O12,0.6588949437296443,1027.708916,8.0
OPUMIY,C42 H26 In1 O10,0.888960492065832,805.4695959999999,8.0
OPUNAR,C40 H22 In1 O10,0.8736536943307965,777.416352,8.0
OQANIE,C27 H33 Cu2 N1 O16,1.2337709752398451,754.641216,5.0
OQERUY,C48 H26 Cd1 N4 O9 Pd1,1.2709976863199342,1021.577443,3.0
OQESAF,C48 H32 Cd1 N4 O9 Pd1,1.3032150370265432,1027.6250890000001,3.0
OQEZUH,C24 H22 N4 O4 Zn1,1.184691419497726,495.83689400000003,4.0
OQOFUY,C24 H16 Cu1 F6 N4 Zr1,1.2866048704852422,629.172046978,6.0
OQOVIC,C96 H66 Co8 N6 O36,1.2167507930875094,2351.0394960000003,6.0
OQUCOU,C70 H66 Cd5 N9 O32,1.3546309068986278,2107.3871930000005,7.2
OQUZIM,C12 H8 La1 N3 O9,1.6309331152723425,477.11263199999996,9.0
ORAGOF,C86 H53 Ho4 N6 O39 P6,1.0340471254728234,2639.925417988,8.0
OSADUK,C32 H16 O16 Zn3,1.9141465306744958,852.601216,4.666666666666667
OSIMIP,C34 H18 O8 Th1,1.4847619538538983,786.5410380000001,8.0
OSIMOV,C34 H28 O15 Th2,1.377110747328022,1140.653983,9.0
OSIWOD01,C8 H12 Ag2 N6,1.983180316692339,407.95782999999994,3.0
OSOCEH,C46 H26 Cl2 Cu3 N2 O13,0.624247228910164,1076.249977,6.0
OSOHIQ,C38 H26 Co2 N4 O8,1.2513395606483189,784.503026,6.0
OTAGAU,C42 H28 N2 O15 Zn4,0.5565315679845688,1062.197909,4.5
OTAXOX,C14 H19 Mg6 N1 O24,1.4609358074944252,731.124262,6.0
OTECEX,C112 H72 Al8 O40,0.5910593534542892,2273.60314,6.0
OTEDOI,C112 H72 Al8 O40,0.5872049864299449,2273.60314,6.0
OTOZII,C17 H11 Co1 N3 O4,0.8081185496118656,380.22085400000003,6.0
OTOZOO,C17 H11 N3 O4 Zn1,0.8683706407501267,386.66765999999996,5.0
OVEDEA,C44 H34 Cu4 I2 N4 O8,0.7718881585200706,1254.757546,4.5
OVIHOR02,C17 H8 F6 O4 Zn1,1.5052443549144523,455.61414697799995,4.0
OWAVIS,C44 H34 N6 O29 Zn7,0.8919652388374181,1568.4255170000001,4.285714285714286
OWILAJ,C92 H69 Cl2 O17 P2 Rh2 Zr3,0.9789018491289362,2058.8622179960003,7.111111111111111
OWITAQ,C18 H6 O12 Zn2,0.6559177179203148,544.993826,6.0
OWITEU,C18 H6 Co2 O12,0.6422852115162618,532.1002139999999,6.0
OWITIY,C18 H6 Mn2 O12,0.5949747417159612,524.109914,6.0
OWITOE,C18 H6 Ni2 O12,0.6541549400922912,531.620626,6.0
OWITUK,C18 H6 Fe2 O12,0.6436963808380318,525.923826,6.0
OWIVAS,C18 H6 O12 Zn2,0.6604455584646627,544.993826,6.0
OWIVEW,C18 Cl6 Mn2 O12,0.8267474066718136,730.779668,6.0
OWIZAW,C61 H36 Cu2 O10,0.39202588734079596,1056.027066,6.0
OXALIJ,C66 H56 Cd3 N1 O23,0.9216231413866144,1568.388554,6.0
OXALUV,C66 H52 In4 O28,0.8008403337536029,1752.377112,6.0
OXEVOE,C14 H14 Ag1 N3 O3 S2,1.535180382667714,444.277658,4.0
OYODAI,C38 H40 B2 N12 O5 Zn2,0.9508071899315838,897.185221,4.0
OZEMIS,C20 H12 Al4 N8 O20,0.9912909629196051,792.2779699999999,6.0
OZETOF,C15 H18 N6 Nd2 O18,1.6031782082424713,858.8175459999999,9.0
OZIMUI,C90 H72 Ag4 Bi6 F12 N18 P2,1.7214890039740067,3380.942567952,3.6
OZINAP,C15 H12 Ag1 N3 Sb1,1.1386048036568872,463.90470100000005,4.0
OZOPIE,C40 H32 Co2 N4 O10,1.277934513259787,846.570962,6.0
PACGIM,C63 H40 N3 O20 Th2,1.0690343720824864,1623.077869,10.0
PAGSAV,C32 H40 N2 O16 Zn3,1.3672267530310034,904.805206,4.666666666666667
PAHXUV,C40 H24 N2 Ni2 O10,0.3333849244755007,810.0144399999999,5.0
PAHYAC,C40 H24 Mn2 N2 O10,0.3328966295725431,802.5037279999999,5.0
PAHYEG,C40 H24 Cd2 N2 O10,0.3724696329520607,917.45564,5.0
PAHYIK,C40 H24 N2 O10 Zn2,0.34587054257265987,823.3876399999999,5.0
PAHYOQ,C40 H24 Co2 N2 O10,0.3388677725836064,810.494028,5.0
PAHYUW,C40 H24 Fe2 N2 O10,0.33430562244095746,804.31764,5.0
PAJCUC02,C40 H24 Cu2 N2 O10,0.33562221309738216,819.71964,5.0
PAJCUC03,C40 H24 Cu2 N2 O10,0.3270169398502406,819.71964,5.0
PAJCUC04,C40 H24 Cu2 N2 O10,0.3380414989331817,819.71964,5.0
PAJCUC10,C40 H24 Cu2 N2 O10,0.3431756543093363,819.71964,5.0
PANTUX,C54 H24 Cu6 N12 O24,0.8020901039500894,1606.1127,5.0
PAPLUQ,C18 H11 Cu2 N5 O4 S1,1.104361327689843,520.468606,4.0
PAPPAB01,C54 H24 Cu6 N12 O24,0.8004513254860365,1606.1127,5.0
PAPPAB02,C54 H24 Cu6 N12 O24,0.7995826844455273,1606.1127,5.0
PAPPAB03,C54 H24 Cu6 N12 O24,0.8036103420600207,1606.1127,5.0
PAPPAB04,C54 H24 Cu6 N12 O24,0.8026387741941382,1606.1127,5.0
PAPPAB05,C54 H24 Cu6 N12 O24,0.8015253235850671,1606.1127,5.0
PAPPAB06,C54 H24 Cu6 N12 O24,0.7996619738209242,1606.1127,5.0
PAPPAB07,C54 H24 Cu6 N12 O24,0.8009786574013879,1606.1127,5.0
PAPPAB08,C54 H24 Cu6 N12 O24,0.8043098475274776,1606.1127,5.0
PAPPAB09,C54 H24 Cu6 N12 O24,0.8040149222765256,1606.1127,5.0
PAPPAB10,C54 H24 Cu6 N12 O24,0.8063362143212671,1606.1127,5.0
PAPPAB11,C54 H24 Cu6 N12 O24,0.8044990891485192,1606.1127,5.0
PAPPAB12,C54 H24 Cu6 N12 O24,0.8056702020886554,1606.1127,5.0
PAPPAB13,C54 H24 Cu6 N12 O24,0.8052268364363383,1606.1127,5.0
PAPPAB14,C54 H24 Cu6 N12 O24,0.8048517380633113,1606.1127,5.0
PAPPAB15,C54 H24 Cu6 N12 O24,0.8070271195861125,1606.1127,5.0
PAPPAB,C54 H24 Cu6 N12 O24,0.8030864620665635,1606.1127,5.0
PASFEW,C12 H4 Cu4 N4 O8,2.1852073743090576,586.366696,3.5
PAWNUA,C138 H84 Co6 N6 O24,0.4103947466428665,2563.7742660000004,6.0
PAYHOQ,C66 H66 N7 O19 Zn3,1.2679136216440168,1457.408562,4.666666666666667
PAYKIN,C48 H42 Cl12 Cu8 N8 O25 Sc4,0.949912773462509,2244.514223,5.333333333333333
PEDRIA,C24 H15 O13 Zn4,0.5930220662441166,772.88914,4.0
PEFSUQ,C72 H106 Cu6 N18 O20,1.2787253103938554,1924.99978,4.666666666666667
PEGBEK01,C14 H16 N12 Zn2,1.4283953960079019,483.11785199999997,4.0
PEGBEK03,C14 H16 N12 Zn2,1.4298085909306446,483.11785199999997,4.0
PEHSED01,C27 H7 Cr4 Mn2 N2 O49,1.0967165521632116,1461.190306,6.666666666666667
PEKCOA,C40 H20 N2 O10 Zn2,0.9174839641267447,819.355876,5.0
PENVEM01,C54 H26 O16 Zr3,0.4193856335923328,1204.448906,8.0
PEQKOP,C168 H216 Ag23 F12 N6 S12 Sb2,1.7950989215012116,5656.806831956,5.52
PESYOE,C14 H14 Cl2 N2 O12 Pd1 Zn2,1.0840727011070788,710.3535999999999,5.333333333333333
PETDOK,C84 H52 N6 O14 Zn3,0.5533520213532714,1565.48698,4.666666666666667
PEXGUX,C112 H86 Ca6 N16 O29,1.1020901504994758,2360.4437989999997,6.666666666666667
PEYSIW,C27 H24 N10 Ni1,1.1707733890785188,547.240994,6.0
PIBBEK,C13 H25 Cu2 N5 O9,1.576480660269977,522.458305,5.0
PIBNUK,C48 H28 N6 O14 Zn3,0.436925867638217,1108.909756,4.666666666666667
PIBPIA,C48 H28 Cd3 N6 O14,0.4723334683835607,1250.0117559999999,4.666666666666667
PICCOW,C21 H17 Co2 O10 P1,1.0184656521870952,578.194736998,6.0
PICTIG,C32 H20 O18 Zn3,0.9973086938293773,888.6317899999999,4.666666666666667
PIDMEV,C50 H48 N2 O16 Zn3,1.2340093347330658,1129.062054,4.666666666666667
PIFPIE,C42 H24 N2 O12 Zn3,1.0476097191564702,944.78793,4.0
PIHJOH01,C24 H16 Mn1 N2 O4,1.310529440307519,451.333886,6.0
PIHJOH02,C24 H16 Mn1 N2 O4,1.2858349499094837,451.333886,6.0
PIHJOH03,C24 H16 Mn1 N2 O4,1.2670628814417817,451.333886,6.0
PIKYAM,C168 H118 Cd6 N2 O30,0.8924648258856053,3319.220914,6.333333333333333
PIMTAJ,C22 H26 Ca2 N2 O12,1.34008850529484,590.605012,8.0
PIPKUX,C48 H38 Cu8 I8 In3 N8 O20,1.02118505431884,2914.916762,4.545454545454546
PIRQOZ,C144 H84 Co3 N12 O38 U4,0.25625876471486686,3719.186652,6.5
PITPEP,C12 H20 Al1 O10 P3,0.9931646023545381,444.184574494,6.0
PIWLAL,C45 H32 O14 Zn4,0.698662460503262,1058.2490819999998,4.25
PIXDIM,C116 H72 Cu9 N9 O26,0.9490120258145583,2579.776449,2.6666666666666665
PIZJAJ,C48 H24 Cu2 N8,1.054715410500309,839.8517280000001,4.0
PIZJEN,C40 H24 Cu2 N8,0.9192745658670233,743.765808,4.0
PIZROH,C19 H24 Cu2 N6 O6,1.3653182690104513,559.523292,5.0
POBGAQ01,C110 H92 B4 Fe2 N12,0.4738148551946231,1736.926408,6.0
POBGOE01,C110 H80 Fe2 N12 Se4,0.5478051196577228,1997.471116,3.5
POBYAH,C12 H41 N2 Ni6 O54 P1 W9,3.2337476326587273,3115.1298989980005,6.0
PODCUJ,C24 H18 Cu2 O10,0.8135630876381053,593.486748,6.0
PODKOK,C96 H60 Cu6 N20 O30,0.5129587525333722,2354.89971,6.0
PODKUQ,C108 H66 Cu6 N18 O30,0.4451804105269919,2477.06283,6.0
POGDAS,C49 H70 Ag2 F6 N12 O25 S2,1.0987285544069685,1621.004109978,3.0
POHHAX,C41 H28 Cd1 N6 O4,1.1417194114580422,781.1145260000001,6.0
POHWIU,C101 H60 Co5 N4 O22,0.478320933306711,1976.2408919999998,6.0
POKDIF01,C31 H21 Cu1 N3 O7,1.0510518168389669,611.061645,6.0
POKDIF,C31 H21 Cu1 N3 O7,1.044793032808234,611.061645,6.0
PONRES,C40 H32 N2 O18 S1 Zr3,0.6150831152382751,1134.423208,8.0
POSGOV,C20 H14 N4 O4 Zn1,1.0591621759454235,439.730406,4.0
POTREX,C50 H42 Co2 N8 O7,0.5677012761868043,984.786369,6.0
POXHER,C204 H198 Co17 N48 O26,0.8092310300815436,4739.933849999999,4.0
POYPAW,C94 H105 Cd1 Cl2 N25 Ni2 O5,1.172044614758089,1965.714565,6.0
POZHUI,C20 H16 In2 Mg1 N8 O22,1.305419866665232,974.32349,7.0
PUDDOK,C85 H57 Fe6 N6 O44 P6,0.7693365707750986,2387.2921469880002,6.0
PUDSIR01,C54 H46 Eu2 N4 O22 S3,1.280925496062528,1503.0813679999999,8.0
PUDSIR,C54 H46 Eu2 N4 O22 S3,1.3121154832368205,1503.0813679999999,8.0
PUDSOX,C54 H46 Gd2 N4 O22 S3,1.2942029933995092,1513.653368,8.0
PUDSUD,C54 H46 N4 Nd2 O22 S3,1.2403144840377496,1487.6373679999997,8.0
PUFQUE,C74 H44 N5 O34 Zn8,0.7067089745109335,2070.1974490000002,4.5
PUFRIT,C80 H48 N5 O34 Zn8,0.6753907567617726,2146.2936529999997,4.5
PUFTUH,C30 H22 Cd1 N8 O4,1.1051867494808043,670.9621460000001,8.0
PUFVUJ,C15 H11 Cd1 Cl1 N4 O2,1.661066526230708,427.14097300000003,6.0
PUGGOP,C64 H50 Mn4 N2 O26 S4,1.031742372469517,1611.093722,5.0
