,Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
1518,yumkav_P1_H,2.90466e-06,4.62887e-08,2.77437e-05,6.99845e-07,4.82985e-08,2.50492e-10,-16.6928478888,,-23.1096866185,0.0561727026,-2.5028456993,0.0052953317
1519,zarmai_P1_charged_H,3.78606e-06,2.29206e-08,1.85435e-05,6.18439e-08,2.35594e-07,1.13482e-09,-11.7655912045,,-17.080229089,0.0660358542,-1.5918597258,0.0072380665
1520,yoznae01_P1,4.43643e-06,1.6725e-08,2.18002e-05,3.24154e-07,3.53471e-07,1.17591e-09,-12.4330581873,,-19.1018705458,0.0733644297,-1.3084411339,0.0107876972
1521,zewpoj_P1_H,1.93611e-06,1.16142e-08,7.61393e-06,7.26975e-08,1.96084e-07,6.11295e-10,-10.0194346294,,-14.9231766041,0.0694115009,-1.2574753053,0.0072577774
1522,zafwub_P1_charged,1.51713e-06,1.33542e-08,6.4044e-06,7.67065e-08,1.14929e-07,6.74084e-10,-11.4346919691,,-15.7327346766,0.0256645734,-1.7020402273,0.008253549
1523,yuzpoa_P1_H,3.92021e-06,1.44091e-08,1.23617e-05,8.68616e-08,5.39621e-07,1.25367e-09,-8.8928752244,,-13.1625139329,0.0500489513,-1.1043073468,0.0055379901
1524,zikxav_P1,7.14199e-06,7.40612e-08,6.95906e-05,1.99878e-06,1.07818e-07,9.48918e-10,-17.2529170557,,-23.8693090055,0.0742728964,-2.5748660199,0.0040501706
1525,zehwiw_P1,2.98708e-06,7.57208e-09,9.19946e-06,5.8435e-08,3.44793e-07,4.9779e-10,-8.6815684959,,-11.944954334,0.0357260724,-1.3785288714,0.0034635165
1526,zeckid_P1,2.17074e-06,5.78434e-09,4.98867e-06,1.4809e-08,4.66589e-07,3.37394e-10,-6.2948334741,,-8.760726677,0.019899744,-0.9541720168,0.0056966399
1527,zehcoi_P1,1.02481e-05,1.39863e-07,0.00014309,1.97299e-06,7.35891e-08,2.82389e-10,-19.9805580205,,-27.110547033,0.0259074048,-2.7886561162,0.0160699344
1528,zexxei01_P1_charged,1.04012e-05,1.0595e-07,8.77891e-05,2.07544e-06,2.04431e-07,1.03773e-09,-17.1520544085,,-22.9961457602,0.0206682182,-2.7680184558,0.0076742665
1529,zeyrih_P1_H,8.16236e-06,5.62921e-08,5.78031e-05,7.05989e-07,1.96224e-07,4.64278e-10,-14.7671770792,,-20.5170311033,0.0617299687,-2.2454417929,0.005585214
1530,zitfam_P1_H,3.45326e-06,1.97828e-08,8.30132e-06,7.42701e-08,7.49735e-07,1.27042e-09,-6.7464756545,,-9.9865212228,0.0381226915,-0.8741548259,0.0045364449
1531,zexxei_P1_charged,1.03973e-05,1.43806e-07,8.58978e-05,1.42615e-06,2.05673e-07,1.34707e-09,-17.1075884798,,-22.8881024177,0.056162077,-2.768848977,0.0079819529
1532,yuygoq_P1_charged,5.49508e-06,6.46382e-08,5.02532e-05,9.39722e-07,9.35693e-08,5.77422e-10,-16.7070252502,,-23.1157024355,0.0866785599,-2.6124460852,0.0075582014
1533,zezfiv_P1_charged_H,2.70316e-06,8.1663e-09,6.70476e-06,7.32498e-08,4.98733e-07,5.98424e-10,-6.9686674656,,-9.7680427497,0.041497569,-1.0172345289,0.0052925662
1534,zijxoi_P1_charged_H,3.28041e-06,3.02375e-08,1.06572e-05,1.07735e-07,6.08148e-07,4.39021e-10,-8.563575954,,-13.7043104265,0.0682870859,-0.7713671074,0.0072642367
1535,zepgot_P1,1.11438e-05,5.02899e-08,8.2449e-05,1.35769e-06,2.08074e-07,9.2443e-10,-15.3017555213,,-20.6119642663,0.02038489,-2.4808525838,0.0071468242
1536,zigfec_P1,4.22861e-06,5.12799e-08,1.9233e-05,6.14119e-07,3.86996e-07,6.65057e-10,-11.751059878,,-18.1067026807,0.1272759304,-1.2322200285,0.0045183456
1537,ziqdip_P1,2.89962e-06,6.34898e-08,2.71318e-05,2.35319e-06,6.03049e-08,3.95186e-10,-18.6617031571,,-25.0854230935,0.0920857709,-3.0365487081,0.0031873869
1538,yujcox_P1_H,1.60242e-06,1.63945e-08,8.26965e-06,6.43734e-08,7.81666e-08,2.64827e-10,-12.7913974299,,-17.0558480869,0.0078708924,-2.1138485025,0.0059053122
1539,zaqwew_P1,7.32265e-07,8.97873e-09,3.44603e-06,7.16542e-08,5.73107e-08,4.11102e-10,-13.1906166007,,-17.4257594574,0.0400642543,-2.0419857702,0.009721471
1540,yuzpeq_P1_H,3.79868e-06,3.28627e-08,1.04567e-05,9.5797e-08,7.29112e-07,1.46248e-09,-7.628006948,,-11.7683157213,0.0875194553,-0.8864631407,0.0025940409
1541,yubhag_P1,2.38916e-06,1.13049e-08,9.96433e-06,7.53131e-08,1.50813e-07,4.14917e-10,-10.924643515,,-14.7284319509,0.01278318,-1.713633777,0.0044336239
1542,yubgin_P1,2.06117e-06,1.5223e-08,1.24834e-05,1.27439e-07,7.47456e-08,3.5823e-10,-14.3321916369,,-19.2950878628,0.0323609621,-2.1630526874,0.0071810993
1543,zilfor_P1_H,4.16387e-06,8.34069e-09,1.3277e-05,2.048e-07,4.7931e-07,7.1638e-10,-9.2268605958,,-13.0225238434,0.0493184799,-1.3069528882,0.0052237578
1544,yovnoo_P1,1.74141e-05,1.3241e-07,0.000191207,1.61564e-06,1.59334e-07,1.39939e-09,-18.3677135065,,-24.7826340434,0.0190850393,-2.9154701511,0.0117887728
1545,zeckoj_P1,2.30565e-06,9.45366e-09,5.57262e-06,1.87289e-08,4.29463e-07,6.78521e-10,-6.6463630779,,-9.0989963996,0.013407326,-1.049803732,0.003510266
1546,zebmaw_P1_H,5.5352e-06,2.57852e-08,3.09656e-05,3.72525e-07,2.11459e-07,2.97188e-10,-13.2365718931,,-18.0797715504,0.037153936,-2.1037694129,0.008451331
1547,zecwuc_P1,1.12758e-05,4.07187e-07,0.000176108,6.39514e-06,6.35356e-08,1.94569e-10,-22.6538984685,,-29.9198393057,0.1048440493,-3.5252234518,0.0093643489
1548,zajmeg_P1_charged_H,5.60384e-06,7.54232e-08,2.99492e-05,1.95064e-07,2.32458e-07,9.60965e-10,-13.2416386104,,-18.3592750416,0.024525745,-1.9592947592,0.0081153581
1549,zecxaj_P1,1.02979e-05,1.14643e-07,0.000160201,4.77325e-06,6.28221e-08,2.33232e-10,-21.9386063944,,-29.3437230243,0.0794877772,-3.4259706639,0.0082032332
1550,yuxlej_P1_charged,2.88457e-06,1.85466e-08,1.18321e-05,2.15766e-07,2.6157e-07,3.72024e-10,-10.727833118,,-15.5054335949,0.038410254,-1.4137915575,0.0066347928
1551,yuvmio_P1_charged_H,3.8767e-06,4.40451e-08,1.6669e-05,2.09637e-07,2.91337e-07,4.75807e-10,-11.0981148148,,-15.6662233357,0.057263734,-1.4161559275,0.0093678762
1552,zehtit_P1,4.79572e-06,2.29998e-08,3.04859e-05,2.52712e-07,1.00446e-07,4.1084e-10,-14.7617614011,,-19.5611252422,0.012518328,-2.4298480132,0.0106141725
1553,zarlel_P1_H,2.26425e-06,1.19594e-08,5.29578e-06,4.27408e-08,5.3504e-07,9.41985e-10,-6.3337476739,,-9.3590209189,0.051917501,-0.8137946873,0.0052705017
1554,zahbap_P1_charged_H,3.26638e-06,2.71915e-08,1.41295e-05,1.33924e-07,1.99852e-07,3.18429e-10,-11.5411644989,,-15.783525176,0.0222826567,-1.7313842027,0.0029194735
1555,zifzum_P1_charged_H,2.38006e-06,5.63974e-08,1.71046e-05,2.68493e-07,7.42022e-08,7.03373e-10,-17.7507783257,,-23.2643523384,0.0521160539,-2.8100595874,0.0133921956
1556,yurkig_P1,4.17871e-06,2.19734e-08,2.63018e-05,1.39759e-07,1.25432e-07,4.83013e-10,-14.254667445,,-19.4009216174,0.0147414633,-2.1567076728,0.0075484102
1557,zecbob_P1,3.5905e-06,4.24871e-08,2.60805e-05,3.86353e-07,8.35098e-08,2.71552e-10,-14.8163364196,,-20.1620637544,0.0143903941,-2.3533018209,0.0085425113
1558,yorgod_P1_H,7.42178e-06,6.37696e-08,5.00136e-05,8.56441e-07,1.73268e-07,1.33489e-09,-15.2694863196,,-20.2696964644,0.0312137481,-2.4963335299,0.0033878538
1559,yujges_P1_charged_H,2.11081e-06,2.18029e-08,5.76441e-06,3.56312e-08,4.05754e-07,3.1496e-10,-7.7502707925,,-11.2871865317,0.0416906723,-0.8722255335,0.005235564
1560,owizaw_P1_H,3.712e-06,2.60506e-08,9.23131e-06,1.16398e-07,8.70939e-07,2.26431e-09,-6.8695275957,,-10.7524370034,0.1094298787,-0.7821376889,0.0061117188
1561,owavis_P1_H,2.79709e-06,4.97135e-09,9.17093e-06,3.22439e-08,3.00398e-07,4.87708e-10,-9.0318329421,,-12.3899388009,0.0202547317,-1.4182282162,0.0020705544
1562,oqanie_P1_H,1.24931e-05,1.12812e-07,0.000133771,1.84427e-06,1.87544e-07,8.43552e-10,-17.7226026176,,-25.2090328548,0.0444115533,-2.3663040551,0.0107962372
1563,okizoz_P1,4.45241e-06,3.15912e-08,2.65611e-05,3.44568e-07,1.45145e-07,5.94997e-10,-13.2286191388,,-18.0058167084,0.0214613552,-2.1189638994,0.0048508233
1564,omukue_P1_charged,2.98698e-06,1.95457e-08,9.23283e-06,1.39908e-07,4.74177e-07,5.48255e-10,-8.6678028379,,-13.0545868962,0.0328230919,-0.98833012,0.0036468361
1565,okuwun_P1,3.77941e-06,2.9999e-08,2.59074e-05,3.64206e-07,8.43701e-08,2.00486e-10,-14.7154171563,,-20.0273540556,0.0672508866,-2.3961676035,0.0034077352
1566,opegum_P1_charged,2.23381e-06,1.20516e-08,7.26211e-06,6.14188e-08,2.12651e-07,6.06957e-10,-9.0014595919,,-12.1713794009,0.0207995905,-1.5057723816,0.0064661364
1567,onucil_P1_H,3.66172e-06,1.09621e-08,1.12861e-05,1.00262e-07,5.17999e-07,6.00605e-10,-8.5430946876,,-12.4238950977,0.0460771385,-1.1686267218,0.0070411764
1568,owivew_P1_charged,2.42017e-06,1.35258e-08,6.64022e-06,3.42932e-08,3.35544e-07,8.34839e-10,-8.4996269268,,-11.2809708041,0.0121541973,-1.3217021641,0.0061458955
1569,ovihor02_P1,1.0184e-05,3.74032e-07,0.000140741,3.50692e-06,7.48268e-08,8.16106e-10,-19.9819557677,,-27.0906567958,0.0224837773,-2.7518518044,0.0121097101
1570,osoceh_P1_H,3.59326e-06,8.29595e-09,1.00403e-05,3.81682e-08,5.2097e-07,1.73104e-09,-7.99212162,,-11.180873744,0.0180849923,-1.1473025143,0.006050323
1571,osimov_P1_H,4.56252e-06,3.3933e-08,2.6936e-05,2.8739e-07,1.59489e-07,2.20178e-10,-13.7014325747,,-18.7277115826,0.0172398833,-2.2085225702,0.0083430195
1572,okojac_P1,6.74189e-06,5.57208e-08,4.92815e-05,6.0917e-07,1.22408e-07,5.88194e-10,-15.9198045483,,-21.3763569742,0.0428728261,-2.4288379083,0.0091336232
1573,osohiq_P1_H,1.10651e-05,2.09944e-07,0.000123584,2.90963e-06,1.1952e-07,6.15951e-10,-18.8339701453,,-25.4797399335,0.0451768325,-2.9629843012,0.0101315346
1574,opumiy_P1_charged,9.52242e-06,9.13289e-08,5.71428e-05,6.63571e-07,3.09612e-07,1.40441e-09,-14.0931695307,,-19.534543321,0.0381759927,-2.0766331625,0.0165026093
1575,otecex_P1,5.69231e-06,3.23332e-08,2.04153e-05,2.14643e-07,5.57895e-07,1.38524e-09,-9.8233336081,,-14.0979932814,0.0370188575,-1.3454392628,0.003558703
1576,owiteu_P1_charged,2.85573e-06,1.82008e-08,6.89837e-06,2.29518e-08,4.9929e-07,1.58711e-09,-6.6826534952,,-9.0159728813,0.0060113136,-1.0703802725,0.0060441885
1577,okukai_P1_charged,4.22608e-06,3.90403e-08,1.62601e-05,2.81585e-07,5.20055e-07,1.05268e-09,-9.958393954,,-15.2893754726,0.1253375546,-1.0044782609,0.0045116833
1578,owilaj_P1_H,4.51926e-06,4.18315e-08,2.52152e-05,4.28351e-07,2.49851e-07,9.07359e-10,-12.5746529334,,-18.7191350868,0.0614646566,-1.6805715005,0.0106301261
1579,owitoe_P1_charged,2.92797e-06,7.46223e-09,7.22909e-06,4.21697e-08,4.90291e-07,1.02448e-09,-6.8414047921,,-9.223266072,0.007469473,-1.0936766293,0.005843018
1580,olucac_P1,3.97623e-06,1.40727e-08,2.04401e-05,1.33551e-07,1.40237e-07,5.16464e-10,-12.7597292931,,-17.2822689434,0.0418774024,-2.0576794976,0.0049953047
1581,osimip_P1,1.89346e-05,2.22569e-07,0.000222829,2.78436e-06,1.28703e-07,1.05495e-09,-18.6229507806,,-25.0474020324,0.0207492619,-3.0223999007,0.0079698521
1582,owitaq_P1_charged,2.92616e-06,9.53368e-09,7.19684e-06,1.7128e-08,4.94333e-07,1.03364e-09,-6.7810072885,,-9.1563301487,0.0012741451,-1.0860917321,0.0054915266
1583,osaduk_P1_charged,3.06366e-06,1.60519e-08,1.15399e-05,2.00366e-07,2.58833e-07,3.89837e-10,-10.721265541,,-14.8359209664,0.0944798525,-1.6297277261,0.006112099
1584,opuluj_P1_charged,4.79779e-06,1.5197e-08,1.92644e-05,2.30317e-07,3.9863e-07,8.87385e-10,-10.5493391755,,-15.3094909405,0.0902151932,-1.471838258,0.0062201163
1585,oqofuy_P1,7.83212e-06,1.03477e-07,6.22844e-05,9.29802e-07,1.23159e-07,6.30834e-10,-18.4846943843,,-23.8784524235,0.0214408585,-2.9931868027,0.0084221628
1586,osiwod01_P1,2.5518e-06,1.86001e-08,2.67331e-05,4.83555e-07,3.6916e-08,4.06814e-10,-17.3523093798,,-23.5247550438,0.0245032283,-2.6449909721,0.0108753164
1587,omovix_P1_charged,2.30517e-06,1.89925e-08,6.67151e-06,2.76811e-08,3.90021e-07,7.2694e-10,-7.9184827741,,-11.5967880347,0.0237060463,-0.9458445327,0.0069623781
1588,omopue_P1_charged,1.76121e-06,9.23363e-09,5.27363e-06,1.67289e-08,2.24518e-07,4.87649e-10,-8.3074602648,,-11.5797772176,0.0076308199,-1.1972865079,0.0078720338
1589,onixoz_P1,5.72446e-06,4.82006e-08,2.51824e-05,1.6932e-07,3.28719e-07,1.03037e-09,-12.0618416357,,-16.4916068053,0.0460503223,-1.7378851711,0.0052110169
1590,olicet_P1_charged,4.607e-06,2.64667e-08,2.12215e-05,5.11918e-07,3.40896e-07,7.70395e-10,-11.6775896382,,-17.2101268111,0.1370253067,-1.3954602491,0.0048457002
1591,owitiy_P1_charged,2.71086e-06,8.38198e-09,6.12218e-06,1.47338e-08,5.41364e-07,8.08584e-10,-6.1950633767,,-8.3556824874,0.0041611811,-0.9903241531,0.0042298514
1592,oxevoe_P1_charged,1.07571e-05,7.56988e-08,0.000124673,9.77368e-07,8.09099e-08,5.04824e-10,-17.8279055784,,-24.1693220365,0.0179862076,-2.8496159186,0.0095184836
1593,owivas_P1_charged,2.99439e-06,7.37724e-09,7.41094e-06,1.57131e-08,4.94179e-07,1.12442e-09,-6.8581622373,,-9.2530650729,0.0063137313,-1.0988248572,0.0077880046
1594,onirip_P1_H,5.37787e-06,5.90674e-08,4.52999e-05,6.8795e-07,8.08222e-08,4.03477e-10,-16.9224591268,,-22.6136850881,0.0334048862,-2.703760926,0.0074622023
1595,oragof_P1_charged_H,2.30537e-06,1.12052e-08,7.73969e-06,5.08094e-08,2.52132e-07,7.28079e-10,-9.1125068399,,-12.9879102952,0.0295485413,-1.317327478,0.00064056
1596,okujub_P1_charged_H,4.21449e-06,7.78686e-08,1.86363e-05,7.68433e-07,4.29107e-07,5.51454e-10,-11.2915565427,,-17.2603407907,0.3876431642,-1.095826292,0.008419089
1597,oqeruy_P1,1.05074e-05,6.00525e-08,8.69404e-05,1.84788e-06,1.71208e-07,4.2689e-10,-16.0423037873,,-21.727773607,0.03373164,-2.5158470968,0.0068174188
1598,otaxox_P1,2.3177e-06,3.32179e-08,1.50804e-05,1.71305e-07,8.32438e-08,6.86828e-10,-13.6576768771,,-18.5834944114,0.016764336,-2.0664091626,0.0036531643
1599,opumaq_P1_charged,7.83947e-06,2.9657e-08,3.39947e-05,2.89193e-07,4.87198e-07,1.18808e-09,-11.7992207016,,-16.2767710605,0.0587194976,-1.6250100687,0.0041268212
1600,okukow_P1_charged,5.11096e-06,4.63151e-08,2.22679e-05,1.86504e-07,3.88222e-07,1.09816e-09,-11.3370290537,,-16.3902048379,0.0651080176,-1.4230513418,0.0048009089
1601,owituk_P1_charged,2.95924e-06,1.13141e-08,7.24672e-06,2.29911e-08,5.00285e-07,1.28653e-09,-6.7979739111,,-9.1629259939,0.0017870474,-1.0901799715,0.0029674531
1602,oqovic_P1,6.64847e-06,1.06274e-07,8.10679e-05,4.97959e-06,1.08582e-07,5.75291e-10,-19.0379088954,,-26.6911933609,0.1887412616,-2.5419035954,0.0119008582
1603,okehoe_P1_charged,3.3808e-06,1.5216e-08,9.94595e-06,6.41109e-08,5.65626e-07,1.74814e-09,-7.8897100417,,-12.2476558946,0.0380858804,-1.0215734883,0.0073015167
1604,omitub_P1_charged_H,1.92557e-06,2.27634e-08,7.55478e-06,8.02269e-08,2.59109e-07,4.44035e-10,-10.3842549907,,-15.7758268395,0.0238991506,-1.008005753,0.0076713833
1605,omimuu_P1,7.33619e-06,5.98179e-08,4.9307e-05,7.84266e-07,2.40102e-07,5.12282e-10,-14.4399754262,,-20.2803483477,0.0723784354,-1.9894341598,0.0069130326
1606,oqucou_P1_charged_H,2.74603e-06,2.73518e-08,1.70253e-05,2.80551e-07,1.00006e-07,7.36541e-10,-14.0782701308,,-19.1048923573,0.0443340646,-2.2494155262,0.0056909238
1607,omusas_P1_H,2.83619e-06,2.45891e-08,6.65552e-06,2.50496e-08,9.23603e-07,7.60366e-10,-5.9675241247,,-9.9571425418,0.0414700628,-0.5023195491,0.0031026779
1608,oqesaf_P1,1.05675e-05,5.20413e-08,9.14282e-05,8.40828e-07,1.63427e-07,7.77556e-10,-16.4203821473,,-22.2821680098,0.0067869358,-2.5449996818,0.0103281511
1609,olezud_P1_charged_H,3.17114e-06,1.58634e-08,1.47295e-05,1.59762e-07,1.77507e-07,4.13984e-10,-11.8747547392,,-16.4266508057,0.0330636296,-1.8260071477,0.0091555591
1610,ovedea_P1,3.07278e-06,2.31467e-08,9.04967e-06,5.32144e-08,4.08086e-07,8.1316e-10,-8.2505511274,,-11.62342555,0.0188664944,-1.2197447352,0.0052246696
1611,oluhag_P1,5.35856e-06,4.07647e-08,2.63e-05,3.29745e-07,2.15128e-07,9.74455e-10,-14.4755271278,,-18.9197737425,0.0306224579,-2.3521264195,0.0067240423
1612,opawot_P1,3.99559e-06,2.73272e-08,8.92852e-06,8.40739e-08,9.85362e-07,1.69036e-09,-6.1262661702,,-9.039010606,0.0279085815,-0.7644346634,0.0050246952
1613,opunar_P1_charged,9.03502e-06,7.42105e-08,5.1961e-05,4.16324e-07,3.18423e-07,6.73707e-10,-13.8592426037,,-19.0835367585,0.0278052469,-2.1273868895,0.0076317267
1614,otozii_P1,6.70953e-06,5.82868e-08,3.06379e-05,3.08782e-07,3.5251e-07,7.78816e-10,-11.520883875,,-15.7859537644,0.0258103701,-1.8091261911,0.0067462318
1615,omipeh_P1_charged_H,2.33174e-06,1.64359e-08,6.77474e-06,8.25312e-08,4.28751e-07,5.52022e-10,-8.3406353794,,-12.6827564534,0.0837650267,-0.901687654,0.0018474597
1616,otozoo_P1,7.90083e-06,7.19579e-08,4.04617e-05,3.51058e-07,3.19594e-07,8.55043e-10,-12.6169028793,,-17.0762639486,0.0402891622,-2.0113263783,0.0054062488
1617,opixui_P1,2.90094e-06,2.35594e-08,1.10911e-05,6.99075e-08,2.2367e-07,6.16045e-10,-10.0236394885,,-13.8432730002,0.0219817966,-1.5435375298,0.0066198071
1618,otagau_P1_H,2.93337e-06,1.61741e-08,7.05764e-06,2.35463e-08,6.00621e-07,2.33526e-10,-6.6458035798,,-9.5893637873,0.0197888159,-0.9405741773,0.0040860904
1619,oxaluv_P1,5.69432e-06,2.09201e-08,2.28206e-05,2.24704e-07,3.97414e-07,5.89114e-10,-10.7083892212,,-14.9253262997,0.0427378899,-1.6236866587,0.0046220932
1620,oxalij_P1_charged_H,4.78312e-06,2.53585e-08,2.2482e-05,2.29287e-07,2.46902e-07,9.49231e-10,-11.4293429744,,-15.7158981598,0.0247158519,-1.8091329772,0.0072691378
1621,oquzim_P1,3.66784e-06,3.503e-08,2.8516e-05,4.46593e-07,7.77054e-08,5.63164e-10,-16.5640019465,,-22.1061952458,0.0232772971,-2.6026819698,0.008352679
1622,okosue_P1,3.18089e-06,2.06885e-08,1.24596e-05,1.20783e-07,2.65382e-07,8.392e-10,-10.4518449144,,-14.8763939769,0.0519978603,-1.4660593784,0.0062924812
1623,otedoi_P1,5.64742e-06,4.23744e-08,2.01029e-05,2.19816e-07,5.61577e-07,1.41113e-09,-9.761536595,,-14.0441533098,0.0243908847,-1.3344560662,0.0051663767
1624,oqezuh_P1,1.21405e-05,3.27963e-07,0.000175766,7.60735e-06,9.23627e-08,1.08177e-09,-20.1621158101,,-27.9245804234,0.1519627857,-2.8297301373,0.0054955423
1625,qalwuz_P1_charged_H,2.76355e-06,1.04154e-08,1.0523e-05,1.43652e-07,2.32513e-07,4.64403e-10,-10.2970632033,,-14.3064123492,0.0646802111,-1.5687397129,0.0060202161
1626,puptus_P1,7.13291e-06,8.72191e-08,5.29344e-05,5.71408e-07,1.42057e-07,8.45603e-10,-15.4813356495,,-20.7892994341,0.030084126,-2.502075847,0.011226401
1627,pirqoz_P1_charged_H,2.72985e-06,6.35138e-09,4.07199e-06,8.78269e-09,1.46339e-06,8.99432e-10,-2.9652702993,,-4.6169922688,0.0263240868,-0.3298964596,0.0024320078
1628,poypaw_P1,1.11313e-05,1.49952e-07,8.09821e-05,1.36884e-06,2.43905e-07,7.063e-10,-16.4100998377,,-22.3597277217,0.0929625233,-2.3459087268,0.0067832362
1629,qadbik_P1,2.55374e-06,1.67388e-08,1.49091e-05,2.29736e-07,9.57309e-08,9.18969e-10,-12.854459209,,-18.0915021523,0.0429085803,-1.9357757045,0.0051472856
1630,qacgua_P1,9.6167e-06,1.12776e-07,6.41958e-05,2.03767e-06,2.11843e-07,7.82304e-10,-15.6543607829,,-21.0950092266,0.1586948247,-2.4222234142,0.0066208212
1631,podkuq_P1_H,3.91879e-06,1.67876e-08,1.03828e-05,6.76798e-08,7.84965e-07,1.34071e-09,-7.4663035459,,-11.4686001808,0.0648563605,-0.861196817,0.0050421615
1632,pugser_P1,4.21009e-06,1.8084e-08,1.64734e-05,8.17954e-08,3.37991e-07,1.18512e-09,-10.3002072504,,-14.3660826913,0.04439171,-1.5087076929,0.0040440589
1633,purjao_P1,4.25913e-06,1.18462e-08,1.61538e-05,1.69431e-07,3.82225e-07,1.11626e-09,-9.8201323158,,-14.1270942109,0.1020942517,-1.4703753125,0.0082412492
1634,qalhix_P1_charged_H,3.39524e-06,1.50915e-08,1.03647e-05,3.50914e-08,4.05135e-07,6.95929e-10,-8.7292135056,,-12.0757133796,0.0316340746,-1.3012552585,0.0087576343
1635,pizjen_P1_charged_H,2.89372e-06,5.80777e-09,6.28822e-06,1.56104e-08,7.12817e-07,1.83844e-09,-5.9557003192,,-8.4606671036,0.0251209288,-0.8720802116,0.0055041801
1636,potrex_P1,4.93015e-06,1.8928e-08,1.53979e-05,8.13959e-08,5.58326e-07,1.11343e-09,-8.6933504388,,-12.071906409,0.0330027912,-1.3019592682,0.0023645961
1637,poxher_P1,4.87127e-06,3.30205e-08,3.25607e-05,7.28852e-07,2.90378e-07,8.94619e-10,-13.7964773693,,-20.8664025177,0.0938826004,-1.4011891079,0.0099944107
1638,qagqew_P1_H,3.77695e-06,3.47635e-08,1.68739e-05,2.62038e-07,2.925e-07,9.08391e-10,-11.3440677091,,-16.6510383358,0.0525850061,-1.2723857122,0.0060807688
1639,qagdio_P1,4.35348e-06,2.35015e-08,1.55501e-05,1.0415e-07,3.78079e-07,6.67414e-10,-9.8941251939,,-13.6575695004,0.0226748981,-1.4568304242,0.0085283715
1640,pozhui_P1_charged_H,2.70596e-06,2.42738e-08,1.69615e-05,9.66206e-08,1.39543e-07,6.5845e-10,-13.6036599044,,-19.4738536257,0.0214072184,-1.4289350257,0.0081237469
1641,pohwiu_P1_H,3.3636e-06,5.56545e-09,7.87394e-06,4.33353e-08,7.12495e-07,9.02048e-10,-6.5719204402,,-9.3323577403,0.0377417531,-0.9187124885,0.0072532631
1642,pogdas_P1_charged_H,3.00777e-06,3.78325e-08,1.57202e-05,3.92842e-07,2.74498e-07,1.14034e-09,-11.8564645476,,-18.424934255,0.1420719704,-1.2348337417,0.0048956407
1643,puyguo_P1_H,2.88036e-06,2.55625e-08,1.34963e-05,3.21223e-07,1.77969e-07,7.38154e-10,-13.0176604198,,-18.235497924,0.0803051075,-1.7831918003,0.0044695662
1644,pufrit_P1_charged,3.50645e-06,1.93631e-08,1.07249e-05,9.4107e-08,4.45495e-07,1.72228e-09,-8.6772106351,,-12.272081447,0.0579391861,-1.2211898526,0.0081045181
1645,pudsir01_P1,4.39599e-06,5.89989e-08,2.82925e-05,5.0027e-07,1.23794e-07,6.20265e-10,-14.3981344953,,-19.560399837,0.023691969,-2.1839527269,0.0099849271
1646,qachov_P1,1.18085e-05,1.8534e-07,0.000116192,3.69168e-06,1.389e-07,9.38044e-10,-18.403222351,,-24.9343129097,0.0959544979,-2.8818861614,0.0082635779
1647,pudsox_P1,4.40439e-06,2.20248e-08,2.87229e-05,3.8513e-07,1.22593e-07,6.61251e-10,-14.4705868865,,-19.6718911279,0.0487146293,-2.1972740451,0.0029486346
1648,pobgaq01_P1,3.89572e-06,2.33172e-08,1.11553e-05,6.35293e-08,6.61891e-07,6.20437e-10,-7.7195541705,,-11.7240700626,0.0512774467,-0.9876918195,0.00769661
1649,puzlom_P1,4.11657e-06,3.17877e-08,1.02748e-05,7.0043e-08,7.71573e-07,8.93803e-10,-7.0690646038,,-10.0409662805,0.0398490375,-0.9369462464,0.0054040917
1650,puftuh_P1,5.31993e-06,3.97363e-08,3.47945e-05,5.00324e-07,1.57301e-07,9.46524e-10,-15.121823018,,-20.3510163865,0.0572672484,-2.3707059126,0.0044129163
1651,pohhax_P1,9.96673e-06,1.15707e-07,8.65032e-05,1.3973e-06,1.48806e-07,8.0012e-10,-16.3335830921,,-22.1197174754,0.0548043253,-2.6526491843,0.0034369743
1652,qacgio_P1_charged,7.01048e-06,5.91321e-08,3.77244e-05,2.31874e-07,3.03261e-07,8.764e-10,-13.1933798855,,-18.2802975167,0.0678375528,-1.9084694897,0.0061883604
1653,pokdif01_P1_H,9.33875e-06,5.2558e-08,5.50942e-05,6.50864e-07,2.0315e-07,1.35067e-09,-15.5023106818,,-19.9811451737,0.0226042178,-2.4740334298,0.0067413082
1654,ponres_P1_H,2.98854e-06,3.45082e-09,8.6989e-06,1.18186e-07,5.19258e-07,6.51761e-10,-8.2112308425,,-12.0226453607,0.069105086,-0.9470424096,0.004772255
1655,qabvew_P1,6.83337e-06,8.75388e-08,4.66713e-05,8.9336e-07,2.27401e-07,3.07268e-10,-14.5852898829,,-20.3954680774,0.051450954,-2.0523108135,0.0050237185
1656,puggop_P1_H,1.05697e-05,1.64943e-07,0.000100895,2.66671e-06,2.05818e-07,9.82997e-10,-17.0317799452,,-23.9332354984,0.05775953,-2.0119525747,0.0057276582
1657,qacgag_P1,6.5265e-06,6.26035e-08,3.18531e-05,3.16567e-07,3.25291e-07,1.26723e-09,-11.9223708977,,-16.7594116359,0.0244707356,-1.7896618522,0.0106322996
